"","CNAE 2.0 Classe","Ind Atividade Ano","Ind CEI Vinculado","Ind Estab Participa PAT","Ind Rais Negativa","Ind Simples","Município","CNAE 2.0 Subclasse","Tamanho Estabelecimento","UF","CEP Estab","Qtd_Vinc_CLT","Qtd_Vinc_Ativos","Qtd_Vinc_Estat","Natureza_Juridica","TpEstab","IbgeSubSetor","CO_MUNICIPIO","SGL_UF","DS_MESORREGIAO","DS_MICRORREGIAO","NOME_MUNICIPIO","LATITUDE","LONGITUDE","ds_nat_jur","ds_tpestab","ds_ibge_subsetor"
"343","23991",1,0,0,0,0,355220,"2399199","07",35,18075042,152,152,0,2062,1,2,3552205,"SP","Macro Metropolitana Paulista","Sorocaba","Sorocaba","-23.4969","-47.4451","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"344","23991",1,0,0,0,1,353210,"2399199","02",35,16950000,3,3,0,2062,1,2,3532108,"SP","Araçatuba","Andradina","Murutinga do Sul","-20.9908","-51.2774","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"345","23991",1,0,0,0,0,355110,"2399199","05",35,18225000,29,29,0,2062,1,2,3551108,"SP","Macro Metropolitana Paulista","Sorocaba","Sarapuí","-23.6397","-47.8249","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"346","08100",1,0,0,0,1,354890,"0810099","03",35,13565800,7,7,0,2135,1,1,3548906,"SP","Araraquara","São Carlos","São Carlos","-22.0174","-47.886","FRM MER IND","CNPJ","Extrativa mineral"
"347","08100",1,0,0,0,1,350600,"0810099","03",35,17010000,5,5,0,2062,1,1,3506003,"SP","Bauru","Bauru","Bauru","-22.3246","-49.0871","SOC QT LTDA","CNPJ","Extrativa mineral"
"348","23991",1,0,0,0,0,354390,"2399199","03",35,13505660,12,12,0,2062,1,2,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"349","08100",1,0,0,0,0,354850,"0810099","06",35,11096000,79,79,0,2062,1,1,3548500,"SP","Metropolitana de São Paulo","Santos","Santos","-23.9535","-46.335","SOC QT LTDA","CNPJ","Extrativa mineral"
"350","23991",1,0,0,0,0,351830,"2399199","06",35,8900000,76,76,0,2062,1,2,3518305,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Guararema","-23.4112","-46.0369","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"351","23991",1,0,0,0,1,350950,"2399199","02",35,13054711,1,1,0,2305,1,2,3509502,"SP","Campinas","Campinas","Campinas","-22.9053","-47.0659",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"352","09904",1,0,1,0,1,352390,"0990403","02",35,13311153,1,1,0,2062,1,1,3523909,"SP","Macro Metropolitana Paulista","Sorocaba","Itu","-23.2544","-47.2927","SOC QT LTDA","CNPJ","Extrativa mineral"
"353","23991",1,0,0,0,0,353870,"2399199","03",35,13412212,10,10,0,2062,1,2,3538709,"SP","Piracicaba","Piracicaba","Piracicaba","-22.7338","-47.6476","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"354","23991",1,0,0,0,0,352850,"2399199","04",35,7600972,17,17,0,2062,1,2,3528502,"SP","Metropolitana de São Paulo","Franco da Rocha","Mairiporã","-23.3171","-46.5897","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"355","23991",1,0,0,0,0,351880,"2399199","05",35,7221000,30,30,0,2062,1,2,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"356","08100",1,0,0,0,0,354390,"0810099","04",35,13504505,13,13,0,2062,1,1,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546","SOC QT LTDA","CNPJ","Extrativa mineral"
"357","23991",1,0,0,0,0,355250,"2399199","05",35,8613370,30,30,0,2062,1,2,3552502,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Suzano","-23.5448","-46.3112","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"358","08100",1,0,0,0,0,353650,"0810099","06",35,13140423,74,74,0,2062,1,1,3536505,"SP","Campinas","Campinas","Paulínia","-22.7542","-47.1488","SOC QT LTDA","CNPJ","Extrativa mineral"
"359","08100",1,0,0,0,0,355070,"0810099","02",35,11600200,1,1,0,2062,1,1,3550704,"SP","Vale do Paraíba Paulista","Caraguatatuba","São Sebastião","-23.7951","-45.4143","SOC QT LTDA","CNPJ","Extrativa mineral"
"360","23991",1,0,0,0,0,352720,"2399199","05",35,12600970,42,42,0,2062,1,2,3527207,"SP","Vale do Paraíba Paulista","Guaratinguetá","Lorena","-22.7334","-45.1197","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"361","23991",1,0,0,0,0,355030,"2399199","03",35,5275010,9,9,0,2305,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"362","23991",1,0,0,0,0,355030,"2399199","02",35,2514000,4,4,0,2305,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"363","08100",1,0,0,0,0,355370,"0810099","02",35,15900000,3,3,0,2305,1,1,3553708,"SP","Ribeirão Preto","Jaboticabal","Taquaritinga","-21.4049","-48.5103",NA,"CNPJ","Extrativa mineral"
"364","23991",1,0,0,0,0,355670,"2399199","05",35,13280001,26,26,0,2062,1,2,3556701,"SP","Campinas","Campinas","Vinhedo","-23.0302","-46.9833","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"365","08100",1,0,0,0,0,351760,"0810099","02",35,18310000,1,1,0,2062,1,1,3517604,"SP","Itapetininga","Capão Bonito","Guapiara","-24.1892","-48.5295","SOC QT LTDA","CNPJ","Extrativa mineral"
"366","08100",1,0,0,0,0,353710,"0810099","03",35,13920000,5,5,0,2062,1,1,3537107,"SP","Campinas","Campinas","Pedreira","-22.7413","-46.8948","SOC QT LTDA","CNPJ","Extrativa mineral"
"367","23991",1,0,0,0,1,351620,"2399199","03",35,14405135,5,5,0,2062,1,2,3516200,"SP","Ribeirão Preto","Franca","Franca","-20.5352","-47.4039","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"368","23991",1,0,0,0,0,355030,"2399199","03",35,2723110,8,8,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"369","23991",1,0,0,0,0,351880,"2399199","06",35,7224150,91,91,0,2062,1,2,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"370","23991",1,0,0,0,0,354520,"2399199","06",35,13323010,58,58,0,2062,1,2,3545209,"SP","Macro Metropolitana Paulista","Sorocaba","Salto","-23.1996","-47.2931","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"371","23991",1,0,0,0,0,355670,"2399199","04",35,13283182,20,20,0,2062,1,2,3556701,"SP","Campinas","Campinas","Vinhedo","-23.0302","-46.9833","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"372","08100",1,0,0,0,0,355030,"0810099","04",35,2306001,19,19,0,2062,1,1,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Extrativa mineral"
"373","08100",1,0,0,0,1,350760,"0810099","02",35,12929380,2,2,0,2135,1,1,3507605,"SP","Macro Metropolitana Paulista","Bragança Paulista","Bragança Paulista","-22.9527","-46.5419","FRM MER IND","CNPJ","Extrativa mineral"
"374","08100",1,0,0,0,0,352340,"0810099","06",35,13252810,51,51,0,2062,1,1,3523404,"SP","Macro Metropolitana Paulista","Bragança Paulista","Itatiba","-23.0035","-46.8464","SOC QT LTDA","CNPJ","Extrativa mineral"
"375","23991",1,0,0,0,0,355040,"2399199","05",35,13520000,38,38,0,2062,1,2,3550407,"SP","Piracicaba","Piracicaba","São Pedro","-22.5483","-47.9096","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"376","08100",1,0,0,0,0,355030,"0810099","03",35,1035903,6,6,0,2062,1,1,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Extrativa mineral"
"377","23991",1,0,0,0,0,351240,"2399199","03",35,13490000,7,7,0,2062,1,2,3512407,"SP","Piracicaba","Limeira","Cordeirópolis","-22.4778","-47.4519","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"378","08100",1,0,0,0,0,352590,"0810099","06",35,13212390,61,61,0,2062,1,1,3525904,"SP","Macro Metropolitana Paulista","Jundiaí","Jundiaí","-23.1852","-46.8974","SOC QT LTDA","CNPJ","Extrativa mineral"
"379","23991",1,0,0,0,1,354580,"2399199","02",35,13456136,1,1,0,2062,1,2,3545803,"SP","Campinas","Campinas","Santa Bárbara d'Oeste","-22.7553","-47.4143","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"380","23991",1,0,0,0,1,353140,"2399199","02",35,15150000,1,1,0,2062,1,2,3531407,"SP","São José do Rio Preto","Nhandeara","Monte Aprazível","-20.768","-49.7184","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"381","23991",1,0,0,0,0,352440,"2399199","03",35,12325000,11,11,0,2305,1,2,3524402,"SP","Vale do Paraíba Paulista","São José dos Campos","Jacareí","-23.2983","-45.9658",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"382","23991",1,0,0,0,0,355640,"2399199","05",35,13880000,22,22,0,2062,1,2,3556404,"SP","Campinas","São João da Boa Vista","Vargem Grande do Sul","-21.8322","-46.8913","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"383","23991",1,0,0,0,0,351380,"2399199","02",35,9991000,1,1,0,2062,1,2,3513801,"SP","Metropolitana de São Paulo","São Paulo","Diadema","-23.6813","-46.6205","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"384","23991",1,0,0,0,0,352590,"2399199","05",35,13218660,25,25,0,2062,1,2,3525904,"SP","Macro Metropolitana Paulista","Jundiaí","Jundiaí","-23.1852","-46.8974","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"385","08100",1,0,0,0,0,350860,"0810099","03",35,12630000,9,9,0,2062,1,1,3508603,"SP","Vale do Paraíba Paulista","Guaratinguetá","Cachoeira Paulista","-22.6665","-45.0154","SOC QT LTDA","CNPJ","Extrativa mineral"
"386","23991",1,0,0,0,0,353282,"2399199","04",35,18435000,19,19,0,2305,1,2,3532827,"SP","Itapetininga","Itapeva","Nova Campina","-24.1224","-48.9022",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"387","08100",1,0,1,0,0,350250,"0810099","05",35,12570000,40,40,0,2062,1,1,3502507,"SP","Vale do Paraíba Paulista","Guaratinguetá","Aparecida","-22.8495","-45.2325","SOC QT LTDA","CNPJ","Extrativa mineral"
"388","23991",1,0,0,0,0,354390,"2399199","03",35,13503151,14,14,0,2305,1,2,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"389","23991",1,0,0,0,1,352340,"2399199","03",35,13257587,9,9,0,2305,1,2,3523404,"SP","Macro Metropolitana Paulista","Bragança Paulista","Itatiba","-23.0035","-46.8464",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"390","23991",1,0,0,0,1,353680,"2399199","02",35,12990000,1,1,0,2135,1,2,3536802,"SP","Campinas","Amparo","Pedra Bela","-22.7902","-46.4455","FRM MER IND","CNPJ","Indústria de produtos minerais nao metálicos"
"391","23991",1,0,0,0,0,350760,"2399199","03",35,12900005,7,7,0,2305,1,2,3507605,"SP","Macro Metropolitana Paulista","Bragança Paulista","Bragança Paulista","-22.9527","-46.5419",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"392","23991",1,0,0,0,0,352050,"2399199","05",35,13346620,20,20,0,2062,1,2,3520509,"SP","Campinas","Campinas","Indaiatuba","-23.0816","-47.2101","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"393","23991",1,0,0,0,1,351830,"2399199","06",35,8900000,88,88,0,2062,1,2,3518305,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Guararema","-23.4112","-46.0369","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"394","08100",1,0,0,0,0,355220,"0810099","06",35,18020400,54,54,0,2062,1,1,3552205,"SP","Macro Metropolitana Paulista","Sorocaba","Sorocaba","-23.4969","-47.4451","SOC QT LTDA","CNPJ","Extrativa mineral"
"395","23991",1,0,0,0,0,352400,"2399199","05",35,13295000,24,24,0,2062,1,2,3524006,"SP","Macro Metropolitana Paulista","Jundiaí","Itupeva","-23.1526","-47.0593","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"396","23991",1,0,0,0,1,351240,"2399199","02",35,13490970,3,3,0,2062,1,2,3512407,"SP","Piracicaba","Limeira","Cordeirópolis","-22.4778","-47.4519","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"397","23991",1,0,0,0,0,355030,"2399199","03",35,3479070,5,5,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"398","23991",1,0,0,0,0,350570,"2399199","05",35,6423150,23,23,0,2062,1,2,3505708,"SP","Metropolitana de São Paulo","Osasco","Barueri","-23.5057","-46.879","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"399","08100",1,0,0,0,1,354970,"0810099","04",35,13731450,18,18,0,2062,1,1,3549706,"SP","Campinas","São João da Boa Vista","São José do Rio Pardo","-21.5953","-46.8873","SOC QT LTDA","CNPJ","Extrativa mineral"
"400","08100",1,0,1,0,0,350570,"0810099","05",35,6423080,54,54,0,2062,1,1,3505708,"SP","Metropolitana de São Paulo","Osasco","Barueri","-23.5057","-46.879","SOC QT LTDA","CNPJ","Extrativa mineral"
"401","23991",1,0,0,0,1,354390,"2399199","04",35,13500270,10,10,0,2062,1,2,3543907,"SP","Piracicaba","Rio Claro","Rio Claro","-22.3984","-47.5546","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"402","23991",1,0,0,0,0,351710,"2399199","01",35,16270000,0,0,0,2062,1,2,3517109,"SP","Araçatuba","Birigui","Glicério","-21.3812","-50.2123","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"403","08100",1,0,0,0,0,350570,"0810099","05",35,6407000,44,44,0,2062,1,1,3505708,"SP","Metropolitana de São Paulo","Osasco","Barueri","-23.5057","-46.879","SOC QT LTDA","CNPJ","Extrativa mineral"
"404","23991",1,0,0,0,0,355030,"2399199","03",35,8042280,9,9,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"405","08100",1,0,0,0,0,354730,"0810099","07",35,6516300,116,116,0,2062,1,1,3547304,"SP","Metropolitana de São Paulo","Osasco","Santana de Parnaíba","-23.4439","-46.9178","SOC QT LTDA","CNPJ","Extrativa mineral"
"406","23991",1,0,0,0,0,353282,"2399199","02",35,18435000,1,1,0,2062,1,2,3532827,"SP","Itapetininga","Itapeva","Nova Campina","-24.1224","-48.9022","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"407","23991",1,0,0,0,0,353282,"2399199","05",35,18435000,47,47,0,2062,1,2,3532827,"SP","Itapetininga","Itapeva","Nova Campina","-24.1224","-48.9022","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"408","23991",1,0,0,0,0,355670,"2399199","04",35,13280001,18,18,0,2062,1,2,3556701,"SP","Campinas","Campinas","Vinhedo","-23.0302","-46.9833","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"409","08100",1,0,0,0,0,351880,"0810099","06",35,7162000,66,66,0,2062,1,1,3518800,"SP","Metropolitana de São Paulo","Guarulhos","Guarulhos","-23.4538","-46.5333","SOC QT LTDA","CNPJ","Extrativa mineral"
"410","08100",1,0,0,0,0,353870,"0810099","03",35,13400970,6,6,0,2062,1,1,3538709,"SP","Piracicaba","Piracicaba","Piracicaba","-22.7338","-47.6476","SOC QT LTDA","CNPJ","Extrativa mineral"
"411","23991",1,0,0,0,0,354910,"2399199","09",35,13872900,557,557,0,2062,1,2,3549102,"SP","Campinas","São João da Boa Vista","São João da Boa Vista","-21.9707","-46.7944","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"412","23991",1,0,0,0,1,350390,"2399199","02",35,7434325,4,4,0,2062,1,2,3503901,"SP","Metropolitana de São Paulo","Guarulhos","Arujá","-23.3965","-46.32","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"413","23991",1,0,0,0,0,355670,"2399199","04",35,13280001,15,15,0,2062,1,2,3556701,"SP","Campinas","Campinas","Vinhedo","-23.0302","-46.9833","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"414","23991",1,0,0,0,0,355670,"2399199","07",35,13280001,135,135,0,2062,1,2,3556701,"SP","Campinas","Campinas","Vinhedo","-23.0302","-46.9833","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"415","23991",1,0,0,0,1,355250,"2399199","05",35,8650010,33,33,0,2305,1,2,3552502,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Suzano","-23.5448","-46.3112",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"416","23991",1,0,0,0,1,350160,"2399199","02",35,13478722,1,1,0,2062,1,2,3501608,"SP","Campinas","Campinas","Americana","-22.7374","-47.3331","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"417","23991",1,0,0,0,0,355110,"2399199","05",35,18225000,21,21,0,2062,1,2,3551108,"SP","Macro Metropolitana Paulista","Sorocaba","Sarapuí","-23.6397","-47.8249","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"418","23991",1,0,0,0,1,355535,"2399199","01",35,15225000,0,0,0,2062,1,2,3555356,"SP","São José do Rio Preto","São José do Rio Preto","Ubarana","-21.165","-49.7198","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"419","23991",1,0,0,0,0,354520,"2399199","07",35,13323100,120,120,0,2062,1,2,3545209,"SP","Macro Metropolitana Paulista","Sorocaba","Salto","-23.1996","-47.2931","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"420","23991",1,0,0,0,1,355620,"2399199","02",35,13275410,2,2,0,2062,1,2,3556206,"SP","Campinas","Campinas","Valinhos","-22.9698","-46.9974","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"421","23991",1,0,0,0,0,355030,"2399199","02",35,8285000,3,3,0,2062,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"422","23991",1,0,0,0,0,350400,"2399199","02",35,19805000,3,3,0,2062,1,2,3504008,"SP","Assis","Assis","Assis","-22.66","-50.4183","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"423","23991",1,0,0,0,1,354780,"2399199","02",35,9120410,4,4,0,2062,1,2,3547809,"SP","Metropolitana de São Paulo","São Paulo","Santo André","-23.6737","-46.5432","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"424","08100",1,0,0,0,1,352170,"0810099","02",35,18440000,1,1,0,2135,1,1,3521705,"SP","Itapetininga","Itapeva","Itaberá","-23.8638","-49.14","FRM MER IND","CNPJ","Extrativa mineral"
"425","09904",1,0,0,0,0,350760,"0990403","02",35,12902040,2,2,0,2062,1,1,3507605,"SP","Macro Metropolitana Paulista","Bragança Paulista","Bragança Paulista","-22.9527","-46.5419","SOC QT LTDA","CNPJ","Extrativa mineral"
"426","23991",1,0,0,0,1,355030,"2399199","04",35,3186010,17,17,0,2305,1,2,3550308,"SP","Metropolitana de São Paulo","São Paulo","São Paulo","-23.5329","-46.6395",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"427","23991",1,0,0,0,1,350410,"2399199","02",35,12951160,1,1,0,2062,1,2,3504107,"SP","Macro Metropolitana Paulista","Bragança Paulista","Atibaia","-23.1171","-46.5563","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"428","08100",1,0,0,0,1,350460,"0810099","02",35,15115000,1,1,0,2135,1,1,3504602,"SP","São José do Rio Preto","São José do Rio Preto","Bady Bassitt","-20.9197","-49.4385","FRM MER IND","CNPJ","Extrativa mineral"
"429","23991",1,0,0,0,1,353870,"2399199","02",35,13424540,1,1,0,2305,1,2,3538709,"SP","Piracicaba","Piracicaba","Piracicaba","-22.7338","-47.6476",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"430","23991",1,0,0,0,0,350700,"2399199","02",35,18550000,2,2,0,2305,1,2,3507001,"SP","Itapetininga","Tatuí","Boituva","-23.2855","-47.6786",NA,"CNPJ","Indústria de produtos minerais nao metálicos"
"431","08100",1,0,0,0,0,353870,"0810099","05",35,13411516,28,28,0,2062,1,1,3538709,"SP","Piracicaba","Piracicaba","Piracicaba","-22.7338","-47.6476","SOC QT LTDA","CNPJ","Extrativa mineral"
"432","08100",1,0,0,0,0,350950,"0810099","05",35,13064190,35,35,0,2062,1,1,3509502,"SP","Campinas","Campinas","Campinas","-22.9053","-47.0659","SOC QT LTDA","CNPJ","Extrativa mineral"
"433","08100",1,0,0,0,0,353220,"0810099","04",35,19220000,17,17,0,2062,1,1,3532207,"SP","Presidente Prudente","Presidente Prudente","Narandiba","-22.4057","-51.5274","SOC QT LTDA","CNPJ","Extrativa mineral"
"434","23991",1,0,0,0,1,350760,"2399199","04",35,12929590,13,13,0,2062,1,2,3507605,"SP","Macro Metropolitana Paulista","Bragança Paulista","Bragança Paulista","-22.9527","-46.5419","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"435","23991",1,0,0,0,0,351370,"2399199","05",35,13690000,54,54,0,2062,1,2,3513702,"SP","Araraquara","São Carlos","Descalvado","-21.9002","-47.6181","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"436","08100",1,0,0,0,0,352510,"0810099","05",35,14680000,39,39,0,2062,1,1,3525102,"SP","Ribeirão Preto","Ribeirão Preto","Jardinópolis","-21.0176","-47.7606","SOC QT LTDA","CNPJ","Extrativa mineral"
"437","08100",1,0,0,0,0,350320,"0810099","05",35,14801970,32,32,0,2062,1,1,3503208,"SP","Araraquara","Araraquara","Araraquara","-21.7845","-48.178","SOC QT LTDA","CNPJ","Extrativa mineral"
"438","08100",1,0,0,0,0,352430,"0810099","05",35,14888000,29,29,0,2062,1,1,3524303,"SP","Ribeirão Preto","Jaboticabal","Jaboticabal","-21.252","-48.3252","SOC QT LTDA","CNPJ","Extrativa mineral"
"439","08100",1,0,0,0,0,352400,"0810099","03",35,13295000,10,10,0,2062,1,1,3524006,"SP","Macro Metropolitana Paulista","Jundiaí","Itupeva","-23.1526","-47.0593","SOC QT LTDA","CNPJ","Extrativa mineral"
"440","23991",1,0,0,0,0,351570,"2399199","04",35,8540215,14,14,0,2062,1,2,3515707,"SP","Metropolitana de São Paulo","Mogi das Cruzes","Ferraz de Vasconcelos","-23.5411","-46.371","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
"441","23991",1,0,0,0,1,354370,"2399199","03",35,14830000,8,8,0,2062,1,2,3543709,"SP","Araraquara","Araraquara","Rincão","-21.5894","-48.0728","SOC QT LTDA","CNPJ","Indústria de produtos minerais nao metálicos"
